	IWA ID	Category	Median Date	Median Data Value	Date Offset
320	4.A.1.a.1.I23	7	2007-06-01	3.98	2495 days 00:00:00.000000000
321	4.A.1.a.1.I23	7	2012-07-01	9.43	4352 days 00:00:00.000000000
322	4.A.1.a.2.I01	1	2006-12-01	0.0	2313 days 00:00:00.000000000
323	4.A.1.a.2.I01	1	2013-07-01	0.05	4717 days 00:00:00.000000000
324	4.A.1.a.2.I01	2	2006-12-01	1.54	2313 days 00:00:00.000000000
325	4.A.1.a.2.I01	2	2013-07-01	1.18	4717 days 00:00:00.000000000
326	4.A.1.a.2.I01	3	2006-12-01	3.55	2313 days 00:00:00.000000000
327	4.A.1.a.2.I01	3	2013-07-01	3.29	4717 days 00:00:00.000000000
328	4.A.1.a.2.I01	4	2006-12-01	6.02	2313 days 00:00:00.000000000
329	4.A.1.a.2.I01	4	2013-07-01	7.03	4717 days 00:00:00.000000000
330	4.A.1.a.2.I01	5	2006-12-01	30.96	2313 days 00:00:00.000000000
331	4.A.1.a.2.I01	5	2013-07-01	30.96	4717 days 00:00:00.000000000
332	4.A.1.a.2.I01	6	2006-12-01	15.8	2313 days 00:00:00.000000000
333	4.A.1.a.2.I01	6	2013-07-01	13.48	4717 days 00:00:00.000000000
334	4.A.1.a.2.I01	7	2006-12-01	29.26	2313 days 00:00:00.000000000
335	4.A.1.a.2.I01	7	2013-07-01	30.26	4717 days 00:00:00.000000000
336	4.A.1.a.2.I02	1	2006-06-01	1.4	2130 days 00:00:00.000000000
337	4.A.1.a.2.I02	1	2012-07-01	2.13	4352 days 00:00:00.000000000
338	4.A.1.a.2.I02	2	2006-06-01	3.23	2130 days 00:00:00.000000000
339	4.A.1.a.2.I02	2	2012-07-01	6.83	4352 days 00:00:00.000000000
340	4.A.1.a.2.I02	3	2006-06-01	8.93	2130 days 00:00:00.000000000
341	4.A.1.a.2.I02	3	2012-07-01	8.17	4352 days 00:00:00.000000000
342	4.A.1.a.2.I02	4	2006-06-01	10.76	2130 days 00:00:00.000000000
343	4.A.1.a.2.I02	4	2012-07-01	9.09	4352 days 00:00:00.000000000
344	4.A.1.a.2.I02	5	2006-06-01	24.16	2130 days 00:00:00.000000000
345	4.A.1.a.2.I02	5	2012-07-01	29.04	4352 days 00:00:00.000000000
346	4.A.1.a.2.I02	6	2006-06-01	10.71	2130 days 00:00:00.000000000
347	4.A.1.a.2.I02	6	2012-07-01	10.205	4352 days 00:00:00.000000000
348	4.A.1.a.2.I02	7	2006-06-01	9.68	2130 days 00:00:00.000000000
349	4.A.1.a.2.I02	7	2012-07-01	9.52	4352 days 00:00:00.000000000
350	4.A.1.a.2.I03	1	2006-06-01	9.08	2130 days 00:00:00.000000000
351	4.A.1.a.2.I03	1	2014-07-01	3.44	5082 days 00:00:00.000000000
352	4.A.1.a.2.I03	2	2006-06-01	18.15	2130 days 00:00:00.000000000
353	4.A.1.a.2.I03	2	2014-07-01	4.17	5082 days 00:00:00.000000000
354	4.A.1.a.2.I03	3	2006-06-01	13.92	2130 days 00:00:00.000000000
355	4.A.1.a.2.I03	3	2014-07-01	15.155000000000001	5082 days 00:00:00.000000000
356	4.A.1.a.2.I03	4	2006-06-01	12.91	2130 days 00:00:00.000000000
357	4.A.1.a.2.I03	4	2014-07-01	14.77	5082 days 00:00:00.000000000
358	4.A.1.a.2.I03	5	2006-06-01	36.17	2130 days 00:00:00.000000000
359	4.A.1.a.2.I03	5	2014-07-01	38.31	5082 days 00:00:00.000000000
360	4.A.1.a.2.I03	6	2006-06-01	5.4	2130 days 00:00:00.000000000
361	4.A.1.a.2.I03	6	2014-07-01	13.26	5082 days 00:00:00.000000000
362	4.A.1.a.2.I03	7	2006-06-01	5.51	2130 days 00:00:00.000000000
363	4.A.1.a.2.I03	7	2014-07-01	5.765000000000001	5082 days 00:00:00.000000000
364	4.A.1.a.2.I04	1	2008-06-01	10.87	2861 days 00:00:00.000000000
365	4.A.1.a.2.I04	1	2016-07-01	9.25	5813 days 00:00:00.000000000
366	4.A.1.a.2.I04	2	2008-06-01	45.79	2861 days 00:00:00.000000000
367	4.A.1.a.2.I04	2	2016-07-01	36.269999999999996	5813 days 00:00:00.000000000
368	4.A.1.a.2.I04	3	2008-06-01	27.380000000000003	2861 days 00:00:00.000000000
369	4.A.1.a.2.I04	3	2016-07-01	32.38	5813 days 00:00:00.000000000
370	4.A.1.a.2.I04	4	2008-06-01	9.834999999999999	2861 days 00:00:00.000000000
371	4.A.1.a.2.I04	4	2016-07-01	11.86	5813 days 00:00:00.000000000
372	4.A.1.a.2.I04	5	2008-06-01	4.68	2861 days 00:00:00.000000000
373	4.A.1.a.2.I04	5	2016-07-01	3.325	5813 days 00:00:00.000000000
374	4.A.1.a.2.I04	6	2008-06-01	1.445	2861 days 00:00:00.000000000
375	4.A.1.a.2.I04	6	2016-07-01	3.335	5813 days 00:00:00.000000000
376	4.A.1.a.2.I04	7	2008-06-01	0.0	2861 days 00:00:00.000000000
377	4.A.1.a.2.I04	7	2016-07-01	3.59	5813 days 00:00:00.000000000
378	4.A.1.a.2.I05	1	2008-06-01	0.0	2861 days 00:00:00.000000000
379	4.A.1.a.2.I05	1	2013-07-01	0.0	4717 days 00:00:00.000000000
380	4.A.1.a.2.I05	2	2008-06-01	0.91	2861 days 00:00:00.000000000
381	4.A.1.a.2.I05	2	2013-07-01	1.52	4717 days 00:00:00.000000000
382	4.A.1.a.2.I05	3	2008-06-01	4.55	2861 days 00:00:00.000000000
383	4.A.1.a.2.I05	3	2013-07-01	4.63	4717 days 00:00:00.000000000
384	4.A.1.a.2.I05	4	2008-06-01	5.805	2861 days 00:00:00.000000000
385	4.A.1.a.2.I05	4	2013-07-01	6.77	4717 days 00:00:00.000000000
386	4.A.1.a.2.I05	5	2008-06-01	19.41	2861 days 00:00:00.000000000
387	4.A.1.a.2.I05	5	2013-07-01	22.37	4717 days 00:00:00.000000000
388	4.A.1.a.2.I05	6	2008-06-01	23.08	2861 days 00:00:00.000000000
389	4.A.1.a.2.I05	6	2013-07-01	17.59	4717 days 00:00:00.000000000
390	4.A.1.a.2.I05	7	2008-06-01	29.58	2861 days 00:00:00.000000000
391	4.A.1.a.2.I05	7	2013-07-01	27.99	4717 days 00:00:00.000000000
392	4.A.1.a.2.I06	1	2005-07-01	0.91	1795 days 00:00:00.000000000
393	4.A.1.a.2.I06	1	2010-06-01	0.67	3591 days 00:00:00.000000000
394	4.A.1.a.2.I06	2	2005-07-01	3.28	1795 days 00:00:00.000000000
395	4.A.1.a.2.I06	2	2010-06-01	3.69	3591 days 00:00:00.000000000
396	4.A.1.a.2.I06	3	2005-07-01	7.73	1795 days 00:00:00.000000000
397	4.A.1.a.2.I06	3	2010-06-01	8.59	3591 days 00:00:00.000000000
398	4.A.1.a.2.I06	4	2005-07-01	8.59	1795 days 00:00:00.000000000
399	4.A.1.a.2.I06	4	2010-06-01	9.31	3591 days 00:00:00.000000000
400	4.A.1.a.2.I06	5	2005-07-01	40.74	1795 days 00:00:00.000000000
401	4.A.1.a.2.I06	5	2010-06-01	37.3	3591 days 00:00:00.000000000
402	4.A.1.a.2.I06	6	2005-07-01	12.64	1795 days 00:00:00.000000000
403	4.A.1.a.2.I06	6	2010-06-01	13.14	3591 days 00:00:00.000000000
404	4.A.1.a.2.I06	7	2005-07-01	18.55	1795 days 00:00:00.000000000
405	4.A.1.a.2.I06	7	2010-06-01	16.85	3591 days 00:00:00.000000000
406	4.A.1.a.2.I07	1	2007-06-01	1.11	2495 days 00:00:00.000000000
407	4.A.1.a.2.I07	1	2012-07-01	0.74	4352 days 00:00:00.000000000
408	4.A.1.a.2.I07	2	2007-06-01	2.01	2495 days 00:00:00.000000000
409	4.A.1.a.2.I07	2	2012-07-01	8.05	4352 days 00:00:00.000000000
410	4.A.1.a.2.I07	3	2007-06-01	5.24	2495 days 00:00:00.000000000
411	4.A.1.a.2.I07	3	2012-07-01	8.43	4352 days 00:00:00.000000000
412	4.A.1.a.2.I07	4	2007-06-01	8.91	2495 days 00:00:00.000000000
413	4.A.1.a.2.I07	4	2012-07-01	7.67	4352 days 00:00:00.000000000
414	4.A.1.a.2.I07	5	2007-06-01	31.24	2495 days 00:00:00.000000000
415	4.A.1.a.2.I07	5	2012-07-01	30.02	4352 days 00:00:00.000000000
416	4.A.1.a.2.I07	6	2007-06-01	11.94	2495 days 00:00:00.000000000
417	4.A.1.a.2.I07	6	2012-07-01	8.35	4352 days 00:00:00.000000000
418	4.A.1.a.2.I07	7	2007-06-01	21.24	2495 days 00:00:00.000000000
419	4.A.1.a.2.I07	7	2012-07-01	12.45	4352 days 00:00:00.000000000
420	4.A.1.a.2.I08	1	2005-12-01	3.23	1948 days 00:00:00.000000000
421	4.A.1.a.2.I08	1	2013-07-01	4.0	4717 days 00:00:00.000000000
422	4.A.1.a.2.I08	2	2005-12-01	16.07	1948 days 00:00:00.000000000
423	4.A.1.a.2.I08	2	2013-07-01	16.53	4717 days 00:00:00.000000000
424	4.A.1.a.2.I08	3	2005-12-01	21.73	1948 days 00:00:00.000000000
425	4.A.1.a.2.I08	3	2013-07-01	21.130000000000003	4717 days 00:00:00.000000000
426	4.A.1.a.2.I08	4	2005-12-01	17.27	1948 days 00:00:00.000000000
427	4.A.1.a.2.I08	4	2013-07-01	19.689999999999998	4717 days 00:00:00.000000000
428	4.A.1.a.2.I08	5	2005-12-01	8.82	1948 days 00:00:00.000000000
429	4.A.1.a.2.I08	5	2013-07-01	15.0	4717 days 00:00:00.000000000
430	4.A.1.a.2.I08	6	2005-12-01	3.23	1948 days 00:00:00.000000000
431	4.A.1.a.2.I08	6	2013-07-01	4.02	4717 days 00:00:00.000000000
432	4.A.1.a.2.I08	7	2005-12-01	0.39	1948 days 00:00:00.000000000
433	4.A.1.a.2.I08	7	2013-07-01	0.8	4717 days 00:00:00.000000000
434	4.A.1.a.2.I09	1	2005-12-01	16.9	1948 days 00:00:00.000000000
435	4.A.1.a.2.I09	1	2012-07-01	16.0	4352 days 00:00:00.000000000
436	4.A.1.a.2.I09	2	2005-12-01	20.12	1948 days 00:00:00.000000000
437	4.A.1.a.2.I09	2	2012-07-01	28.77	4352 days 00:00:00.000000000
438	4.A.1.a.2.I09	3	2005-12-01	21.35	1948 days 00:00:00.000000000
439	4.A.1.a.2.I09	3	2012-07-01	20.0	4352 days 00:00:00.000000000
440	4.A.1.a.2.I09	4	2005-12-01	6.58	1948 days 00:00:00.000000000
441	4.A.1.a.2.I09	4	2012-07-01	16.0	4352 days 00:00:00.000000000
442	4.A.1.a.2.I09	5	2005-12-01	9.65	1948 days 00:00:00.000000000
443	4.A.1.a.2.I09	5	2012-07-01	12.8	4352 days 00:00:00.000000000
444	4.A.1.a.2.I09	6	2005-12-01	1.9	1948 days 00:00:00.000000000
445	4.A.1.a.2.I09	6	2012-07-01	1.57	4352 days 00:00:00.000000000
446	4.A.1.a.2.I09	7	2005-12-01	0.0	1948 days 00:00:00.000000000
447	4.A.1.a.2.I09	7	2012-07-01	0.79	4352 days 00:00:00.000000000
448	4.A.1.a.2.I10	1	2008-06-01	0.0	2861 days 00:00:00.000000000
449	4.A.1.a.2.I10	1	2013-07-01	0.03	4717 days 00:00:00.000000000
450	4.A.1.a.2.I10	2	2008-06-01	15.79	2861 days 00:00:00.000000000
451	4.A.1.a.2.I10	2	2013-07-01	10.92	4717 days 00:00:00.000000000
452	4.A.1.a.2.I10	3	2008-06-01	26.32	2861 days 00:00:00.000000000
453	4.A.1.a.2.I10	3	2013-07-01	11.35	4717 days 00:00:00.000000000
454	4.A.1.a.2.I10	4	2008-06-01	31.58	2861 days 00:00:00.000000000
455	4.A.1.a.2.I10	4	2013-07-01	13.62	4717 days 00:00:00.000000000
456	4.A.1.a.2.I10	5	2008-06-01	10.53	2861 days 00:00:00.000000000
457	4.A.1.a.2.I10	5	2013-07-01	29.51	4717 days 00:00:00.000000000
458	4.A.1.a.2.I10	6	2008-06-01	15.79	2861 days 00:00:00.000000000
459	4.A.1.a.2.I10	6	2013-07-01	22.82	4717 days 00:00:00.000000000
460	4.A.1.a.2.I10	7	2008-06-01	0.0	2861 days 00:00:00.000000000
461	4.A.1.a.2.I10	7	2013-07-01	11.75	4717 days 00:00:00.000000000
462	4.A.1.a.2.I11	1	2007-06-01	2.18	2495 days 00:00:00.000000000
463	4.A.1.a.2.I11	1	2013-07-01	4.64	4717 days 00:00:00.000000000
464	4.A.1.a.2.I11	2	2007-06-01	11.29	2495 days 00:00:00.000000000
465	4.A.1.a.2.I11	2	2013-07-01	10.2	4717 days 00:00:00.000000000
466	4.A.1.a.2.I11	3	2007-06-01	16.08	2495 days 00:00:00.000000000
467	4.A.1.a.2.I11	3	2013-07-01	12.5	4717 days 00:00:00.000000000
468	4.A.1.a.2.I11	4	2007-06-01	11.9	2495 days 00:00:00.000000000
469	4.A.1.a.2.I11	4	2013-07-01	9.2	4717 days 00:00:00.000000000
470	4.A.1.a.2.I11	5	2007-06-01	25.0	2495 days 00:00:00.000000000
471	4.A.1.a.2.I11	5	2013-07-01	24.9	4717 days 00:00:00.000000000
472	4.A.1.a.2.I11	6	2007-06-01	11.72	2495 days 00:00:00.000000000
473	4.A.1.a.2.I11	6	2013-07-01	6.88	4717 days 00:00:00.000000000
474	4.A.1.a.2.I11	7	2007-06-01	4.76	2495 days 00:00:00.000000000
475	4.A.1.a.2.I11	7	2013-07-01	6.25	4717 days 00:00:00.000000000
476	4.A.1.b.1.I01	1	2006-12-01	0.74	2313 days 00:00:00.000000000
477	4.A.1.b.1.I01	1	2012-07-01	2.2	4352 days 00:00:00.000000000
478	4.A.1.b.1.I01	2	2006-12-01	4.95	2313 days 00:00:00.000000000
479	4.A.1.b.1.I01	2	2012-07-01	3.43	4352 days 00:00:00.000000000
480	4.A.1.b.1.I01	3	2006-12-01	7.23	2313 days 00:00:00.000000000
481	4.A.1.b.1.I01	3	2012-07-01	9.325	4352 days 00:00:00.000000000
482	4.A.1.b.1.I01	4	2006-12-01	11.42	2313 days 00:00:00.000000000
483	4.A.1.b.1.I01	4	2012-07-01	9.76	4352 days 00:00:00.000000000
484	4.A.1.b.1.I01	5	2006-12-01	33.57	2313 days 00:00:00.000000000
485	4.A.1.b.1.I01	5	2012-07-01	33.79	4352 days 00:00:00.000000000
486	4.A.1.b.1.I01	6	2006-12-01	14.17	2313 days 00:00:00.000000000
487	4.A.1.b.1.I01	6	2012-07-01	11.43	4352 days 00:00:00.000000000
488	4.A.1.b.1.I01	7	2006-12-01	19.91	2313 days 00:00:00.000000000
489	4.A.1.b.1.I01	7	2012-07-01	17.52	4352 days 00:00:00.000000000
490	4.A.1.b.1.I02	1	2007-06-01	4.0	2495 days 00:00:00.000000000
491	4.A.1.b.1.I02	1	2013-07-01	2.5	4717 days 00:00:00.000000000
492	4.A.1.b.1.I02	2	2007-06-01	7.96	2495 days 00:00:00.000000000
493	4.A.1.b.1.I02	2	2013-07-01	11.81	4717 days 00:00:00.000000000
494	4.A.1.b.1.I02	3	2007-06-01	12.0	2495 days 00:00:00.000000000
495	4.A.1.b.1.I02	3	2013-07-01	19.08	4717 days 00:00:00.000000000
496	4.A.1.b.1.I02	4	2007-06-01	20.12	2495 days 00:00:00.000000000
497	4.A.1.b.1.I02	4	2013-07-01	17.15	4717 days 00:00:00.000000000
498	4.A.1.b.1.I02	5	2007-06-01	26.42	2495 days 00:00:00.000000000
499	4.A.1.b.1.I02	5	2013-07-01	23.67	4717 days 00:00:00.000000000
500	4.A.1.b.1.I02	6	2007-06-01	8.0	2495 days 00:00:00.000000000
501	4.A.1.b.1.I02	6	2013-07-01	8.48	4717 days 00:00:00.000000000
502	4.A.1.b.1.I02	7	2007-06-01	4.42	2495 days 00:00:00.000000000
503	4.A.1.b.1.I02	7	2013-07-01	1.9	4717 days 00:00:00.000000000
504	4.A.1.b.2.I01	1	2009-06-01	0.07	3226 days 00:00:00.000000000
505	4.A.1.b.2.I01	1	2013-07-01	1.78	4717 days 00:00:00.000000000
506	4.A.1.b.2.I01	2	2009-06-01	1.22	3226 days 00:00:00.000000000
507	4.A.1.b.2.I01	2	2013-07-01	4.32	4717 days 00:00:00.000000000
508	4.A.1.b.2.I01	3	2009-06-01	5.33	3226 days 00:00:00.000000000
509	4.A.1.b.2.I01	3	2013-07-01	5.94	4717 days 00:00:00.000000000
510	4.A.1.b.2.I01	4	2009-06-01	6.12	3226 days 00:00:00.000000000
511	4.A.1.b.2.I01	4	2013-07-01	11.434999999999999	4717 days 00:00:00.000000000
512	4.A.1.b.2.I01	5	2009-06-01	15.18	3226 days 00:00:00.000000000
513	4.A.1.b.2.I01	5	2013-07-01	20.68	4717 days 00:00:00.000000000
514	4.A.1.b.2.I01	6	2009-06-01	16.94	3226 days 00:00:00.000000000
515	4.A.1.b.2.I01	6	2013-07-01	19.36	4717 days 00:00:00.000000000
516	4.A.1.b.2.I01	7	2009-06-01	23.89	3226 days 00:00:00.000000000
517	4.A.1.b.2.I01	7	2013-07-01	11.5	4717 days 00:00:00.000000000
518	4.A.1.b.2.I03	1	2006-12-01	1.04	2313 days 00:00:00.000000000
519	4.A.1.b.2.I03	1	2013-07-01	4.025	4717 days 00:00:00.000000000
520	4.A.1.b.2.I03	2	2006-12-01	3.04	2313 days 00:00:00.000000000
521	4.A.1.b.2.I03	2	2013-07-01	10.02	4717 days 00:00:00.000000000
522	4.A.1.b.2.I03	3	2006-12-01	7.16	2313 days 00:00:00.000000000
523	4.A.1.b.2.I03	3	2013-07-01	14.525	4717 days 00:00:00.000000000
524	4.A.1.b.2.I03	4	2006-12-01	9.29	2313 days 00:00:00.000000000
525	4.A.1.b.2.I03	4	2013-07-01	12.3	4717 days 00:00:00.000000000
526	4.A.1.b.2.I03	5	2006-12-01	27.07	2313 days 00:00:00.000000000
527	4.A.1.b.2.I03	5	2013-07-01	21.62	4717 days 00:00:00.000000000
528	4.A.1.b.2.I03	6	2006-12-01	16.87	2313 days 00:00:00.000000000
529	4.A.1.b.2.I03	6	2013-07-01	6.994999999999999	4717 days 00:00:00.000000000
530	4.A.1.b.2.I03	7	2006-12-01	6.62	2313 days 00:00:00.000000000
531	4.A.1.b.2.I03	7	2013-07-01	5.88	4717 days 00:00:00.000000000
532	4.A.1.b.2.I04	1	2006-06-01	1.55	2130 days 00:00:00.000000000
533	4.A.1.b.2.I04	1	2013-07-01	0.87	4717 days 00:00:00.000000000
534	4.A.1.b.2.I04	2	2006-06-01	4.53	2130 days 00:00:00.000000000
535	4.A.1.b.2.I04	2	2013-07-01	4.07	4717 days 00:00:00.000000000
536	4.A.1.b.2.I04	3	2006-06-01	10.04	2130 days 00:00:00.000000000
537	4.A.1.b.2.I04	3	2013-07-01	5.46	4717 days 00:00:00.000000000
538	4.A.1.b.2.I04	4	2006-06-01	13.11	2130 days 00:00:00.000000000
539	4.A.1.b.2.I04	4	2013-07-01	8.4	4717 days 00:00:00.000000000
540	4.A.1.b.2.I04	5	2006-06-01	32.46	2130 days 00:00:00.000000000
541	4.A.1.b.2.I04	5	2013-07-01	37.02	4717 days 00:00:00.000000000
542	4.A.1.b.2.I04	6	2006-06-01	13.64	2130 days 00:00:00.000000000
543	4.A.1.b.2.I04	6	2013-07-01	12.43	4717 days 00:00:00.000000000
544	4.A.1.b.2.I04	7	2006-06-01	10.68	2130 days 00:00:00.000000000
545	4.A.1.b.2.I04	7	2013-07-01	9.48	4717 days 00:00:00.000000000
546	4.A.1.b.2.I05	1	2007-06-01	5.19	2495 days 00:00:00.000000000
547	4.A.1.b.2.I05	1	2012-07-01	3.23	4352 days 00:00:00.000000000
548	4.A.1.b.2.I05	2	2007-06-01	10.53	2495 days 00:00:00.000000000
549	4.A.1.b.2.I05	2	2012-07-01	9.65	4352 days 00:00:00.000000000
550	4.A.1.b.2.I05	3	2007-06-01	13.93	2495 days 00:00:00.000000000
551	4.A.1.b.2.I05	3	2012-07-01	14.7	4352 days 00:00:00.000000000
552	4.A.1.b.2.I05	4	2007-06-01	11.79	2495 days 00:00:00.000000000
553	4.A.1.b.2.I05	4	2012-07-01	13.64	4352 days 00:00:00.000000000
554	4.A.1.b.2.I05	5	2007-06-01	24.99	2495 days 00:00:00.000000000
555	4.A.1.b.2.I05	5	2012-07-01	29.81	4352 days 00:00:00.000000000
556	4.A.1.b.2.I05	6	2007-06-01	9.22	2495 days 00:00:00.000000000
557	4.A.1.b.2.I05	6	2012-07-01	7.13	4352 days 00:00:00.000000000
558	4.A.1.b.2.I05	7	2007-06-01	5.29	2495 days 00:00:00.000000000
559	4.A.1.b.2.I05	7	2012-07-01	3.32	4352 days 00:00:00.000000000
560	4.A.1.b.2.I06	1	2006-12-01	0.88	2313 days 00:00:00.000000000
561	4.A.1.b.2.I06	1	2013-07-01	0.51	4717 days 00:00:00.000000000
562	4.A.1.b.2.I06	2	2006-12-01	2.59	2313 days 00:00:00.000000000
563	4.A.1.b.2.I06	2	2013-07-01	3.35	4717 days 00:00:00.000000000
564	4.A.1.b.2.I06	3	2006-12-01	5.59	2313 days 00:00:00.000000000
565	4.A.1.b.2.I06	3	2013-07-01	7.36	4717 days 00:00:00.000000000
566	4.A.1.b.2.I06	4	2006-12-01	13.31	2313 days 00:00:00.000000000
567	4.A.1.b.2.I06	4	2013-07-01	12.65	4717 days 00:00:00.000000000
568	4.A.1.b.2.I06	5	2006-12-01	28.57	2313 days 00:00:00.000000000
569	4.A.1.b.2.I06	5	2013-07-01	32.44	4717 days 00:00:00.000000000
570	4.A.1.b.2.I06	6	2006-12-01	14.22	2313 days 00:00:00.000000000
571	4.A.1.b.2.I06	6	2013-07-01	15.8	4717 days 00:00:00.000000000
572	4.A.1.b.2.I06	7	2006-12-01	14.57	2313 days 00:00:00.000000000
573	4.A.1.b.2.I06	7	2013-07-01	13.75	4717 days 00:00:00.000000000
574	4.A.1.b.2.I07	1	2006-12-01	1.33	2313 days 00:00:00.000000000
575	4.A.1.b.2.I07	1	2013-07-01	1.77	4717 days 00:00:00.000000000
576	4.A.1.b.2.I07	2	2006-12-01	5.605	2313 days 00:00:00.000000000
577	4.A.1.b.2.I07	2	2013-07-01	6.92	4717 days 00:00:00.000000000
578	4.A.1.b.2.I07	3	2006-12-01	13.44	2313 days 00:00:00.000000000
579	4.A.1.b.2.I07	3	2013-07-01	12.78	4717 days 00:00:00.000000000
580	4.A.1.b.2.I07	4	2006-12-01	12.74	2313 days 00:00:00.000000000
581	4.A.1.b.2.I07	4	2013-07-01	14.34	4717 days 00:00:00.000000000
582	4.A.1.b.2.I07	5	2006-12-01	35.02	2313 days 00:00:00.000000000
583	4.A.1.b.2.I07	5	2013-07-01	34.56	4717 days 00:00:00.000000000
584	4.A.1.b.2.I07	6	2006-12-01	8.735	2313 days 00:00:00.000000000
585	4.A.1.b.2.I07	6	2013-07-01	7.32	4717 days 00:00:00.000000000
586	4.A.1.b.2.I07	7	2006-12-01	7.05	2313 days 00:00:00.000000000
587	4.A.1.b.2.I07	7	2013-07-01	5.58	4717 days 00:00:00.000000000
588	4.A.1.b.2.I08	1	2008-06-01	10.0	2861 days 00:00:00.000000000
589	4.A.1.b.2.I08	1	2016-07-01	5.0	5813 days 00:00:00.000000000
590	4.A.1.b.2.I08	2	2008-06-01	17.39	2861 days 00:00:00.000000000
591	4.A.1.b.2.I08	2	2016-07-01	8.0	5813 days 00:00:00.000000000
592	4.A.1.b.2.I08	3	2008-06-01	22.73	2861 days 00:00:00.000000000
593	4.A.1.b.2.I08	3	2016-07-01	22.73	5813 days 00:00:00.000000000
594	4.A.1.b.2.I08	4	2008-06-01	25.0	2861 days 00:00:00.000000000
595	4.A.1.b.2.I08	4	2016-07-01	10.0	5813 days 00:00:00.000000000
596	4.A.1.b.2.I08	5	2008-06-01	13.04	2861 days 00:00:00.000000000
597	4.A.1.b.2.I08	5	2016-07-01	24.0	5813 days 00:00:00.000000000
598	4.A.1.b.2.I08	6	2008-06-01	5.88	2861 days 00:00:00.000000000
599	4.A.1.b.2.I08	6	2016-07-01	8.33	5813 days 00:00:00.000000000
600	4.A.1.b.2.I08	7	2008-06-01	0.0	2861 days 00:00:00.000000000
601	4.A.1.b.2.I08	7	2016-07-01	4.17	5813 days 00:00:00.000000000
602	4.A.1.b.2.I09	1	2008-06-01	0.0	2861 days 00:00:00.000000000
603	4.A.1.b.2.I09	1	2013-07-01	0.0	4717 days 00:00:00.000000000
604	4.A.1.b.2.I09	2	2008-06-01	1.09	2861 days 00:00:00.000000000
605	4.A.1.b.2.I09	2	2013-07-01	0.0	4717 days 00:00:00.000000000
606	4.A.1.b.2.I09	3	2008-06-01	1.42	2861 days 00:00:00.000000000
607	4.A.1.b.2.I09	3	2013-07-01	0.68	4717 days 00:00:00.000000000
608	4.A.1.b.2.I09	4	2008-06-01	3.23	2861 days 00:00:00.000000000
609	4.A.1.b.2.I09	4	2013-07-01	3.7800000000000002	4717 days 00:00:00.000000000
610	4.A.1.b.2.I09	5	2008-06-01	10.96	2861 days 00:00:00.000000000
611	4.A.1.b.2.I09	5	2013-07-01	13.19	4717 days 00:00:00.000000000
612	4.A.1.b.2.I09	6	2008-06-01	20.36	2861 days 00:00:00.000000000
613	4.A.1.b.2.I09	6	2013-07-01	25.0	4717 days 00:00:00.000000000
614	4.A.1.b.2.I09	7	2008-06-01	34.275000000000006	2861 days 00:00:00.000000000
615	4.A.1.b.2.I09	7	2013-07-01	30.01	4717 days 00:00:00.000000000
616	4.A.1.b.2.I10	1	2006-12-01	1.12	2313 days 00:00:00.000000000
617	4.A.1.b.2.I10	1	2012-07-01	4.73	4352 days 00:00:00.000000000
618	4.A.1.b.2.I10	2	2006-12-01	3.98	2313 days 00:00:00.000000000
619	4.A.1.b.2.I10	2	2012-07-01	9.68	4352 days 00:00:00.000000000
620	4.A.1.b.2.I10	3	2006-12-01	5.38	2313 days 00:00:00.000000000
621	4.A.1.b.2.I10	3	2012-07-01	11.27	4352 days 00:00:00.000000000
622	4.A.1.b.2.I10	4	2006-12-01	9.219999999999999	2313 days 00:00:00.000000000
623	4.A.1.b.2.I10	4	2012-07-01	15.07	4352 days 00:00:00.000000000
624	4.A.1.b.2.I10	5	2006-12-01	33.34	2313 days 00:00:00.000000000
625	4.A.1.b.2.I10	5	2012-07-01	25.81	4352 days 00:00:00.000000000
626	4.A.1.b.2.I10	6	2006-12-01	14.67	2313 days 00:00:00.000000000
627	4.A.1.b.2.I10	6	2012-07-01	9.4	4352 days 00:00:00.000000000
628	4.A.1.b.2.I10	7	2006-12-01	18.025	2313 days 00:00:00.000000000
629	4.A.1.b.2.I10	7	2012-07-01	4.69	4352 days 00:00:00.000000000
630	4.A.1.b.2.I11	1	2006-12-01	11.690000000000001	2313 days 00:00:00.000000000
631	4.A.1.b.2.I11	1	2012-07-01	19.245	4352 days 00:00:00.000000000
632	4.A.1.b.2.I11	2	2006-12-01	30.384999999999998	2313 days 00:00:00.000000000
633	4.A.1.b.2.I11	2	2012-07-01	29.31	4352 days 00:00:00.000000000
634	4.A.1.b.2.I11	3	2006-12-01	20.47	2313 days 00:00:00.000000000
635	4.A.1.b.2.I11	3	2012-07-01	21.4	4352 days 00:00:00.000000000
636	4.A.1.b.2.I11	4	2006-12-01	12.63	2313 days 00:00:00.000000000
637	4.A.1.b.2.I11	4	2012-07-01	13.09	4352 days 00:00:00.000000000
638	4.A.1.b.2.I11	5	2006-12-01	5.39	2313 days 00:00:00.000000000
639	4.A.1.b.2.I11	5	2012-07-01	7.915000000000001	4352 days 00:00:00.000000000
640	4.A.1.b.2.I11	6	2006-12-01	3.785	2313 days 00:00:00.000000000
641	4.A.1.b.2.I11	6	2012-07-01	0.0	4352 days 00:00:00.000000000
642	4.A.1.b.2.I11	7	2006-12-01	0.0	2313 days 00:00:00.000000000
